id,president,web_publication_date,pillar_name,word
46,obama,2009-01-19T23:01:00Z,News,anticipated
46,obama,2009-01-19T23:01:00Z,News,washington
46,obama,2009-01-19T23:01:00Z,News,dc
46,obama,2009-01-19T23:01:00Z,News,city
46,obama,2009-01-19T23:01:00Z,News,strait
46,obama,2009-01-19T23:01:00Z,News,laced
46,obama,2009-01-19T23:01:00Z,News,sober
46,obama,2009-01-19T23:01:00Z,News,suited
46,obama,2009-01-19T23:01:00Z,News,types
46,obama,2009-01-19T23:01:00Z,News,acquired
46,obama,2009-01-19T23:01:00Z,News,atmosphere
46,obama,2009-01-19T23:01:00Z,News,child's
46,obama,2009-01-19T23:01:00Z,News,bedroom
46,obama,2009-01-19T23:01:00Z,News,hours
46,obama,2009-01-19T23:01:00Z,News,christmas
46,obama,2009-01-19T23:01:00Z,News,morning
46,obama,2009-01-19T23:01:00Z,News,snow
46,obama,2009-01-19T23:01:00Z,News,flurries
46,obama,2009-01-19T23:01:00Z,News,tacky
46,obama,2009-01-19T23:01:00Z,News,decorations
46,obama,2009-01-19T23:01:00Z,News,resolve
46,obama,2009-01-19T23:01:00Z,News,wake
46,obama,2009-01-19T23:01:00Z,News,miss
46,obama,2009-01-19T23:01:00Z,News,moment
46,obama,2009-01-19T23:01:00Z,News,day
46,obama,2009-01-19T23:01:00Z,News,excitement
46,obama,2009-01-19T23:01:00Z,News,intense
46,obama,2009-01-19T23:01:00Z,News,building
46,obama,2009-01-19T23:01:00Z,News,days
46,obama,2009-01-19T23:01:00Z,News,increasing
46,obama,2009-01-19T23:01:00Z,News,coachload
46,obama,2009-01-19T23:01:00Z,News,newcomers
46,obama,2009-01-19T23:01:00Z,News,arrives
46,obama,2009-01-19T23:01:00Z,News,city
46,obama,2009-01-19T23:01:00Z,News,women
46,obama,2009-01-19T23:01:00Z,News,wear
46,obama,2009-01-19T23:01:00Z,News,woolly
46,obama,2009-01-19T23:01:00Z,News,hats
46,obama,2009-01-19T23:01:00Z,News,cold
46,obama,2009-01-19T23:01:00Z,News,word
46,obama,2009-01-19T23:01:00Z,News,spelled
46,obama,2009-01-19T23:01:00Z,News,diamante
46,obama,2009-01-19T23:01:00Z,News,letters
46,obama,2009-01-19T23:01:00Z,News,street
46,obama,2009-01-19T23:01:00Z,News,hawkers
46,obama,2009-01-19T23:01:00Z,News,sell
46,obama,2009-01-19T23:01:00Z,News,shirts
46,obama,2009-01-19T23:01:00Z,News,bearing
46,obama,2009-01-19T23:01:00Z,News,alongside
46,obama,2009-01-19T23:01:00Z,News,grandiose
46,obama,2009-01-19T23:01:00Z,News,slogans
46,obama,2009-01-19T23:01:00Z,News,beatific
46,obama,2009-01-19T23:01:00Z,News,quasi
46,obama,2009-01-19T23:01:00Z,News,biblical
46,obama,2009-01-19T23:01:00Z,News,declaration
46,obama,2009-01-19T23:01:00Z,News,called
46,obama,2009-01-19T23:01:00Z,News,barack
46,obama,2009-01-19T23:01:00Z,News,street
46,obama,2009-01-19T23:01:00Z,News,merchandise
46,obama,2009-01-19T23:01:00Z,News,nightly
46,obama,2009-01-19T23:01:00Z,News,parties
46,obama,2009-01-19T23:01:00Z,News,rare
46,obama,2009-01-19T23:01:00Z,News,sighting
46,obama,2009-01-19T23:01:00Z,News,hollywood
46,obama,2009-01-19T23:01:00Z,News,listers
46,obama,2009-01-19T23:01:00Z,News,policy
46,obama,2009-01-19T23:01:00Z,News,wonks
46,obama,2009-01-19T23:01:00Z,News,thinktankers
46,obama,2009-01-19T23:01:00Z,News,deny
46,obama,2009-01-19T23:01:00Z,News,extra
46,obama,2009-01-19T23:01:00Z,News,fervour
46,obama,2009-01-19T23:01:00Z,News,time
46,obama,2009-01-19T23:01:00Z,News,obvious
46,obama,2009-01-19T23:01:00Z,News,explanation
46,obama,2009-01-19T23:01:00Z,News,written
46,obama,2009-01-19T23:01:00Z,News,african
46,obama,2009-01-19T23:01:00Z,News,americans
46,obama,2009-01-19T23:01:00Z,News,travelled
46,obama,2009-01-19T23:01:00Z,News,moment
46,obama,2009-01-19T23:01:00Z,News,robert
46,obama,2009-01-19T23:01:00Z,News,davis
46,obama,2009-01-19T23:01:00Z,News,63
46,obama,2009-01-19T23:01:00Z,News,travelled
46,obama,2009-01-19T23:01:00Z,News,cincinnati
46,obama,2009-01-19T23:01:00Z,News,ohio
46,obama,2009-01-19T23:01:00Z,News,black
46,obama,2009-01-19T23:01:00Z,News,american
46,obama,2009-01-19T23:01:00Z,News,time
46,obama,2009-01-19T23:01:00Z,News,throng
46,obama,2009-01-19T23:01:00Z,News,lincoln
46,obama,2009-01-19T23:01:00Z,News,memorial
46,obama,2009-01-19T23:01:00Z,News,yesterday
46,obama,2009-01-19T23:01:00Z,News,destination
46,obama,2009-01-19T23:01:00Z,News,barack
46,obama,2009-01-19T23:01:00Z,News,sworn
46,obama,2009-01-19T23:01:00Z,News,desire
46,obama,2009-01-19T23:01:00Z,News,witness
46,obama,2009-01-19T23:01:00Z,News,history
46,obama,2009-01-19T23:01:00Z,News,historical
46,obama,2009-01-19T23:01:00Z,News,context
46,obama,2009-01-19T23:01:00Z,News,close
46,obama,2009-01-19T23:01:00Z,News,monument
46,obama,2009-01-19T23:01:00Z,News,slavery
46,obama,2009-01-19T23:01:00Z,News,site
46,obama,2009-01-19T23:01:00Z,News,martin
46,obama,2009-01-19T23:01:00Z,News,luther
46,obama,2009-01-19T23:01:00Z,News,king
46,obama,2009-01-19T23:01:00Z,News,declared
46,obama,2009-01-19T23:01:00Z,News,dream
46,obama,2009-01-19T23:01:00Z,News,equality
46,obama,2009-01-19T23:01:00Z,News,fates
46,obama,2009-01-19T23:01:00Z,News,helped
46,obama,2009-01-19T23:01:00Z,News,endow
46,obama,2009-01-19T23:01:00Z,News,epic
46,obama,2009-01-19T23:01:00Z,News,quality
46,obama,2009-01-19T23:01:00Z,News,accepted
46,obama,2009-01-19T23:01:00Z,News,democratic
46,obama,2009-01-19T23:01:00Z,News,party's
46,obama,2009-01-19T23:01:00Z,News,presidential
46,obama,2009-01-19T23:01:00Z,News,nomination
46,obama,2009-01-19T23:01:00Z,News,45th
46,obama,2009-01-19T23:01:00Z,News,anniversary
46,obama,2009-01-19T23:01:00Z,News,day
46,obama,2009-01-19T23:01:00Z,News,dream
46,obama,2009-01-19T23:01:00Z,News,speech
46,obama,2009-01-19T23:01:00Z,News,yesterday
46,obama,2009-01-19T23:01:00Z,News,day
46,obama,2009-01-19T23:01:00Z,News,installation
46,obama,2009-01-19T23:01:00Z,News,martin
46,obama,2009-01-19T23:01:00Z,News,luther
46,obama,2009-01-19T23:01:00Z,News,king
46,obama,2009-01-19T23:01:00Z,News,day
46,obama,2009-01-19T23:01:00Z,News,added
46,obama,2009-01-19T23:01:00Z,News,sense
46,obama,2009-01-19T23:01:00Z,News,america
46,obama,2009-01-19T23:01:00Z,News,reach
46,obama,2009-01-19T23:01:00Z,News,fulfilment
46,obama,2009-01-19T23:01:00Z,News,redemption
46,obama,2009-01-19T23:01:00Z,News,king's
46,obama,2009-01-19T23:01:00Z,News,dream
46,obama,2009-01-19T23:01:00Z,News,reality
46,obama,2009-01-19T23:01:00Z,News,davis
46,obama,2009-01-19T23:01:00Z,News,voice
46,obama,2009-01-19T23:01:00Z,News,wavering
46,obama,2009-01-19T23:01:00Z,News,cold
46,obama,2009-01-19T23:01:00Z,News,black
46,obama,2009-01-19T23:01:00Z,News,america's
46,obama,2009-01-19T23:01:00Z,News,pride
46,obama,2009-01-19T23:01:00Z,News,lending
46,obama,2009-01-19T23:01:00Z,News,extra
46,obama,2009-01-19T23:01:00Z,News,magic
46,obama,2009-01-19T23:01:00Z,News,today's
46,obama,2009-01-19T23:01:00Z,News,act
46,obama,2009-01-19T23:01:00Z,News,sorcery
46,obama,2009-01-19T23:01:00Z,News,sheer
46,obama,2009-01-19T23:01:00Z,News,eagerness
46,obama,2009-01-19T23:01:00Z,News,incumbent
46,obama,2009-01-19T23:01:00Z,News,george
46,obama,2009-01-19T23:01:00Z,News,bush
46,obama,2009-01-19T23:01:00Z,News,marked
46,obama,2009-01-19T23:01:00Z,News,private
46,obama,2009-01-19T23:01:00Z,News,day
46,obama,2009-01-19T23:01:00Z,News,office
46,obama,2009-01-19T23:01:00Z,News,yesterday
46,obama,2009-01-19T23:01:00Z,News,granting
46,obama,2009-01-19T23:01:00Z,News,cluster
46,obama,2009-01-19T23:01:00Z,News,pardons
46,obama,2009-01-19T23:01:00Z,News,series
46,obama,2009-01-19T23:01:00Z,News,goodbye
46,obama,2009-01-19T23:01:00Z,News,calls
46,obama,2009-01-19T23:01:00Z,News,world
46,obama,2009-01-19T23:01:00Z,News,leaders
46,obama,2009-01-19T23:01:00Z,News,left
46,obama,2009-01-19T23:01:00Z,News,office
46,obama,2009-01-19T23:01:00Z,News,lower
46,obama,2009-01-19T23:01:00Z,News,approval
46,obama,2009-01-19T23:01:00Z,News,ratings
46,obama,2009-01-19T23:01:00Z,News,today's
46,obama,2009-01-19T23:01:00Z,News,ceremony
46,obama,2009-01-19T23:01:00Z,News,deploy
46,obama,2009-01-19T23:01:00Z,News,magical
46,obama,2009-01-19T23:01:00Z,News,power
46,obama,2009-01-19T23:01:00Z,News,persuade
46,obama,2009-01-19T23:01:00Z,News,americans
46,obama,2009-01-19T23:01:00Z,News,barack
46,obama,2009-01-19T23:01:00Z,News,proof
46,obama,2009-01-19T23:01:00Z,News,palpable
46,obama,2009-01-19T23:01:00Z,News,dizzyingly
46,obama,2009-01-19T23:01:00Z,News,poll
46,obama,2009-01-19T23:01:00Z,News,ratings
46,obama,2009-01-19T23:01:00Z,News,79
46,obama,2009-01-19T23:01:00Z,News,optimistic
46,obama,2009-01-19T23:01:00Z,News,york
46,obama,2009-01-19T23:01:00Z,News,times
46,obama,2009-01-19T23:01:00Z,News,degree
46,obama,2009-01-19T23:01:00Z,News,goodwill
46,obama,2009-01-19T23:01:00Z,News,trumps
46,obama,2009-01-19T23:01:00Z,News,greeted
46,obama,2009-01-19T23:01:00Z,News,previous
46,obama,2009-01-19T23:01:00Z,News,presidents
46,obama,2009-01-19T23:01:00Z,News,poll
46,obama,2009-01-19T23:01:00Z,News,found
46,obama,2009-01-19T23:01:00Z,News,levels
46,obama,2009-01-19T23:01:00Z,News,hope
46,obama,2009-01-19T23:01:00Z,News,voted
46,obama,2009-01-19T23:01:00Z,News,opponent
46,obama,2009-01-19T23:01:00Z,News,john
46,obama,2009-01-19T23:01:00Z,News,mccain
46,obama,2009-01-19T23:01:00Z,News,partly
46,obama,2009-01-19T23:01:00Z,News,months
46,obama,2009-01-19T23:01:00Z,News,transition
46,obama,2009-01-19T23:01:00Z,News,reassure
46,obama,2009-01-19T23:01:00Z,News,appointing
46,obama,2009-01-19T23:01:00Z,News,solid
46,obama,2009-01-19T23:01:00Z,News,centrist
46,obama,2009-01-19T23:01:00Z,News,figures
46,obama,2009-01-19T23:01:00Z,News,including
46,obama,2009-01-19T23:01:00Z,News,republican
46,obama,2009-01-19T23:01:00Z,News,key
46,obama,2009-01-19T23:01:00Z,News,positions
46,obama,2009-01-19T23:01:00Z,News,night
46,obama,2009-01-19T23:01:00Z,News,due
46,obama,2009-01-19T23:01:00Z,News,attend
46,obama,2009-01-19T23:01:00Z,News,private
46,obama,2009-01-19T23:01:00Z,News,dinners
46,obama,2009-01-19T23:01:00Z,News,honouring
46,obama,2009-01-19T23:01:00Z,News,public
46,obama,2009-01-19T23:01:00Z,News,service
46,obama,2009-01-19T23:01:00Z,News,vice
46,obama,2009-01-19T23:01:00Z,News,joe
46,obama,2009-01-19T23:01:00Z,News,biden
46,obama,2009-01-19T23:01:00Z,News,republicans
46,obama,2009-01-19T23:01:00Z,News,colin
46,obama,2009-01-19T23:01:00Z,News,powell
46,obama,2009-01-19T23:01:00Z,News,mccain
46,obama,2009-01-19T23:01:00Z,News,blessed
46,obama,2009-01-19T23:01:00Z,News,poise
46,obama,2009-01-19T23:01:00Z,News,stature
46,obama,2009-01-19T23:01:00Z,News,befits
46,obama,2009-01-19T23:01:00Z,News,head
46,obama,2009-01-19T23:01:00Z,News,yesterday
46,obama,2009-01-19T23:01:00Z,News,looked
46,obama,2009-01-19T23:01:00Z,News,visiting
46,obama,2009-01-19T23:01:00Z,News,wounded
46,obama,2009-01-19T23:01:00Z,News,soldiers
46,obama,2009-01-19T23:01:00Z,News,walter
46,obama,2009-01-19T23:01:00Z,News,reed
46,obama,2009-01-19T23:01:00Z,News,army
46,obama,2009-01-19T23:01:00Z,News,medical
46,obama,2009-01-19T23:01:00Z,News,centre
46,obama,2009-01-19T23:01:00Z,News,rolling
46,obama,2009-01-19T23:01:00Z,News,sleeves
46,obama,2009-01-19T23:01:00Z,News,helping
46,obama,2009-01-19T23:01:00Z,News,paint
46,obama,2009-01-19T23:01:00Z,News,walls
46,obama,2009-01-19T23:01:00Z,News,homeless
46,obama,2009-01-19T23:01:00Z,News,shelter
46,obama,2009-01-19T23:01:00Z,News,teenagers
46,obama,2009-01-19T23:01:00Z,News,north
46,obama,2009-01-19T23:01:00Z,News,east
46,obama,2009-01-19T23:01:00Z,News,washington
46,obama,2009-01-19T23:01:00Z,News,martin
46,obama,2009-01-19T23:01:00Z,News,luther
46,obama,2009-01-19T23:01:00Z,News,king's
46,obama,2009-01-19T23:01:00Z,News,son
46,obama,2009-01-19T23:01:00Z,News,urged
46,obama,2009-01-19T23:01:00Z,News,vast
46,obama,2009-01-19T23:01:00Z,News,email
46,obama,2009-01-19T23:01:00Z,News,database
46,obama,2009-01-19T23:01:00Z,News,supporters
46,obama,2009-01-19T23:01:00Z,News,follow
46,obama,2009-01-19T23:01:00Z,News,lead
46,obama,2009-01-19T23:01:00Z,News,engage
46,obama,2009-01-19T23:01:00Z,News,day
46,obama,2009-01-19T23:01:00Z,News,community
46,obama,2009-01-19T23:01:00Z,News,service
46,obama,2009-01-19T23:01:00Z,News,heeding
46,obama,2009-01-19T23:01:00Z,News,call
46,obama,2009-01-19T23:01:00Z,News,michelle
46,obama,2009-01-19T23:01:00Z,News,daughters
46,obama,2009-01-19T23:01:00Z,News,washington's
46,obama,2009-01-19T23:01:00Z,News,rfk
46,obama,2009-01-19T23:01:00Z,News,stadium
46,obama,2009-01-19T23:01:00Z,News,join
46,obama,2009-01-19T23:01:00Z,News,"15,000"
46,obama,2009-01-19T23:01:00Z,News,volunteers
46,obama,2009-01-19T23:01:00Z,News,assembling
46,obama,2009-01-19T23:01:00Z,News,care
46,obama,2009-01-19T23:01:00Z,News,packages
46,obama,2009-01-19T23:01:00Z,News,soldiers
46,obama,2009-01-19T23:01:00Z,News,serving
46,obama,2009-01-19T23:01:00Z,News,abroad
46,obama,2009-01-19T23:01:00Z,News,visit
46,obama,2009-01-19T23:01:00Z,News,calvin
46,obama,2009-01-19T23:01:00Z,News,coolidge
46,obama,2009-01-19T23:01:00Z,News,school
46,obama,2009-01-19T23:01:00Z,News,day
46,obama,2009-01-19T23:01:00Z,News,affair
46,obama,2009-01-19T23:01:00Z,News,added
46,obama,2009-01-19T23:01:00Z,News,waiting
46,obama,2009-01-19T23:01:00Z,News,prefigures
46,obama,2009-01-19T23:01:00Z,News,set
46,obama,2009-01-19T23:01:00Z,News,major
46,obama,2009-01-19T23:01:00Z,News,themes
46,obama,2009-01-19T23:01:00Z,News,responsibility
46,obama,2009-01-19T23:01:00Z,News,notion
46,obama,2009-01-19T23:01:00Z,News,government
46,obama,2009-01-19T23:01:00Z,News,solve
46,obama,2009-01-19T23:01:00Z,News,america's
46,obama,2009-01-19T23:01:00Z,News,vast
46,obama,2009-01-19T23:01:00Z,News,pitch
46,obama,2009-01-19T23:01:00Z,News,fits
46,obama,2009-01-19T23:01:00Z,News,nicely
46,obama,2009-01-19T23:01:00Z,News,insistence
46,obama,2009-01-19T23:01:00Z,News,miracles
46,obama,2009-01-19T23:01:00Z,News,tackling
46,obama,2009-01-19T23:01:00Z,News,deepening
46,obama,2009-01-19T23:01:00Z,News,economic
46,obama,2009-01-19T23:01:00Z,News,crisis
46,obama,2009-01-19T23:01:00Z,News,stuff
46,obama,2009-01-19T23:01:00Z,News,hard
46,obama,2009-01-19T23:01:00Z,News,polls
46,obama,2009-01-19T23:01:00Z,News,suggest
46,obama,2009-01-19T23:01:00Z,News,americans
46,obama,2009-01-19T23:01:00Z,News,understand
46,obama,2009-01-19T23:01:00Z,News,overnight
46,obama,2009-01-19T23:01:00Z,News,fix
46,obama,2009-01-19T23:01:00Z,News,applaud
46,obama,2009-01-19T23:01:00Z,News,incoming
46,obama,2009-01-19T23:01:00Z,News,caution
46,obama,2009-01-19T23:01:00Z,News,realism
46,obama,2009-01-19T23:01:00Z,News,admire
46,obama,2009-01-19T23:01:00Z,News,paradoxes
46,obama,2009-01-19T23:01:00Z,News,insists
46,obama,2009-01-19T23:01:00Z,News,magician
46,obama,2009-01-19T23:01:00Z,News,stand
46,obama,2009-01-19T23:01:00Z,News,centre
46,obama,2009-01-19T23:01:00Z,News,magical
47,obama,2009-01-19T23:01:00Z,News,democratic
47,obama,2009-01-19T23:01:00Z,News,convention
47,obama,2009-01-19T23:01:00Z,News,2000
47,obama,2009-01-19T23:01:00Z,News,accreditation
47,obama,2009-01-19T23:01:00Z,News,barely
47,obama,2009-01-19T23:01:00Z,News,granted
47,obama,2009-01-19T23:01:00Z,News,access
47,obama,2009-01-19T23:01:00Z,News,men's
47,obama,2009-01-19T23:01:00Z,News,barack
47,obama,2009-01-19T23:01:00Z,News,proved
47,obama,2009-01-19T23:01:00Z,News,political
47,obama,2009-01-19T23:01:00Z,News,orators
47,obama,2009-01-19T23:01:00Z,News,seamlessly
47,obama,2009-01-19T23:01:00Z,News,combining
47,obama,2009-01-19T23:01:00Z,News,complex
47,obama,2009-01-19T23:01:00Z,News,argument
47,obama,2009-01-19T23:01:00Z,News,poignant
47,obama,2009-01-19T23:01:00Z,News,personal
47,obama,2009-01-19T23:01:00Z,News,reflection
47,obama,2009-01-19T23:01:00Z,News,world
47,obama,2009-01-19T23:01:00Z,News,awaits
47,obama,2009-01-19T23:01:00Z,News,today's
47,obama,2009-01-19T23:01:00Z,News,inaugural
47,obama,2009-01-19T23:01:00Z,News,address
47,obama,2009-01-19T23:01:00Z,News,simon
47,obama,2009-01-19T23:01:00Z,News,schama
47,obama,2009-01-19T23:01:00Z,News,introduces
47,obama,2009-01-19T23:01:00Z,News,highlights
47,obama,2009-01-19T23:01:00Z,News,president's
47,obama,2009-01-19T23:01:00Z,News,finest
47,obama,2009-01-19T23:01:00Z,News,speechesread
47,obama,2009-01-19T23:01:00Z,News,extracts
47,obama,2009-01-19T23:01:00Z,News,speeches
47,obama,2009-01-19T23:01:00Z,News,2002
47,obama,2009-01-19T23:01:00Z,News,2006
47,obama,2009-01-19T23:01:00Z,News,2006
47,obama,2009-01-19T23:01:00Z,News,feb
47,obama,2009-01-19T23:01:00Z,News,2008
47,obama,2009-01-19T23:01:00Z,News,feb
47,obama,2009-01-19T23:01:00Z,News,2008
47,obama,2009-01-19T23:01:00Z,News,election
47,obama,2009-01-19T23:01:00Z,News,night
47,obama,2009-01-19T23:01:00Z,News,illinois
47,obama,2009-01-19T23:01:00Z,News,lincoln
47,obama,2009-01-19T23:01:00Z,News,everett
47,obama,2009-01-19T23:01:00Z,News,dirksen
47,obama,2009-01-19T23:01:00Z,News,senator
47,obama,2009-01-19T23:01:00Z,News,1950s
47,obama,2009-01-19T23:01:00Z,News,60s
47,obama,2009-01-19T23:01:00Z,News,lp
47,obama,2009-01-19T23:01:00Z,News,american
47,obama,2009-01-19T23:01:00Z,News,speeches
47,obama,2009-01-19T23:01:00Z,News,fixture
47,obama,2009-01-19T23:01:00Z,News,educated
47,obama,2009-01-19T23:01:00Z,News,historically
47,obama,2009-01-19T23:01:00Z,News,minded
47,obama,2009-01-19T23:01:00Z,News,middle
47,obama,2009-01-19T23:01:00Z,News,class
47,obama,2009-01-19T23:01:00Z,News,library
47,obama,2009-01-19T23:01:00Z,News,sat
47,obama,2009-01-19T23:01:00Z,News,alongside
47,obama,2009-01-19T23:01:00Z,News,bound
47,obama,2009-01-19T23:01:00Z,News,volumes
47,obama,2009-01-19T23:01:00Z,News,american
47,obama,2009-01-19T23:01:00Z,News,heritage
47,obama,2009-01-19T23:01:00Z,News,magazine
47,obama,2009-01-19T23:01:00Z,News,dirksen
47,obama,2009-01-19T23:01:00Z,News,senate
47,obama,2009-01-19T23:01:00Z,News,minority
47,obama,2009-01-19T23:01:00Z,News,leader
47,obama,2009-01-19T23:01:00Z,News,age
47,obama,2009-01-19T23:01:00Z,News,jfk
47,obama,2009-01-19T23:01:00Z,News,lbj
47,obama,2009-01-19T23:01:00Z,News,combative
47,obama,2009-01-19T23:01:00Z,News,conservative
47,obama,2009-01-19T23:01:00Z,News,bigot
47,obama,2009-01-19T23:01:00Z,News,corralled
47,obama,2009-01-19T23:01:00Z,News,republican
47,obama,2009-01-19T23:01:00Z,News,votes
47,obama,2009-01-19T23:01:00Z,News,johnson's
47,obama,2009-01-19T23:01:00Z,News,civil
47,obama,2009-01-19T23:01:00Z,News,rights
47,obama,2009-01-19T23:01:00Z,News,bills
47,obama,2009-01-19T23:01:00Z,News,filibuster
47,obama,2009-01-19T23:01:00Z,News,proof
47,obama,2009-01-19T23:01:00Z,News,1965
47,obama,2009-01-19T23:01:00Z,News,sense
47,obama,2009-01-19T23:01:00Z,News,phenomenon
47,obama,2009-01-19T23:01:00Z,News,mass
47,obama,2009-01-19T23:01:00Z,News,voter
47,obama,2009-01-19T23:01:00Z,News,mobilisation
47,obama,2009-01-19T23:01:00Z,News,owes
47,obama,2009-01-19T23:01:00Z,News,predecessor
47,obama,2009-01-19T23:01:00Z,News,senate
47,obama,2009-01-19T23:01:00Z,News,power
47,obama,2009-01-19T23:01:00Z,News,dirksen
47,obama,2009-01-19T23:01:00Z,News,power
47,obama,2009-01-19T23:01:00Z,News,voice
47,obama,2009-01-19T23:01:00Z,News,deep
47,obama,2009-01-19T23:01:00Z,News,vibrating
47,obama,2009-01-19T23:01:00Z,News,baritone
47,obama,2009-01-19T23:01:00Z,News,smooth
47,obama,2009-01-19T23:01:00Z,News,bourbon
47,obama,2009-01-19T23:01:00Z,News,rough
47,obama,2009-01-19T23:01:00Z,News,chicago
47,obama,2009-01-19T23:01:00Z,News,pothole
47,obama,2009-01-19T23:01:00Z,News,january
47,obama,2009-01-19T23:01:00Z,News,rhetoric
47,obama,2009-01-19T23:01:00Z,News,matters
47,obama,2009-01-19T23:01:00Z,News,united
47,obama,2009-01-19T23:01:00Z,News,hard
47,obama,2009-01-19T23:01:00Z,News,grasp
47,obama,2009-01-19T23:01:00Z,News,britain
47,obama,2009-01-19T23:01:00Z,News,vaunted
47,obama,2009-01-19T23:01:00Z,News,relish
47,obama,2009-01-19T23:01:00Z,News,parliamentary
47,obama,2009-01-19T23:01:00Z,News,debate
47,obama,2009-01-19T23:01:00Z,News,churchill
47,obama,2009-01-19T23:01:00Z,News,paragon
47,obama,2009-01-19T23:01:00Z,News,inspirational
47,obama,2009-01-19T23:01:00Z,News,voice
47,obama,2009-01-19T23:01:00Z,News,claimed
47,obama,2009-01-19T23:01:00Z,News,learned
47,obama,2009-01-19T23:01:00Z,News,art
47,obama,2009-01-19T23:01:00Z,News,holding
47,obama,2009-01-19T23:01:00Z,News,thousands
47,obama,2009-01-19T23:01:00Z,News,thrall
47,obama,2009-01-19T23:01:00Z,News,county
47,obama,2009-01-19T23:01:00Z,News,sligo
47,obama,2009-01-19T23:01:00Z,News,born
47,obama,2009-01-19T23:01:00Z,News,york
47,obama,2009-01-19T23:01:00Z,News,politician
47,obama,2009-01-19T23:01:00Z,News,bourke
47,obama,2009-01-19T23:01:00Z,News,cockrane
47,obama,2009-01-19T23:01:00Z,News,1890s
47,obama,2009-01-19T23:01:00Z,News,phrases
47,obama,2009-01-19T23:01:00Z,News,american
47,obama,2009-01-19T23:01:00Z,News,speeches
47,obama,2009-01-19T23:01:00Z,News,entered
47,obama,2009-01-19T23:01:00Z,News,lodged
47,obama,2009-01-19T23:01:00Z,News,common
47,obama,2009-01-19T23:01:00Z,News,culture
47,obama,2009-01-19T23:01:00Z,News,lincoln
47,obama,2009-01-19T23:01:00Z,News,fdr
47,obama,2009-01-19T23:01:00Z,News,likes
47,obama,2009-01-19T23:01:00Z,News,william
47,obama,2009-01-19T23:01:00Z,News,jennings
47,obama,2009-01-19T23:01:00Z,News,bryan
47,obama,2009-01-19T23:01:00Z,News,thundered
47,obama,2009-01-19T23:01:00Z,News,gold
47,obama,2009-01-19T23:01:00Z,News,standard
47,obama,2009-01-19T23:01:00Z,News,crucify
47,obama,2009-01-19T23:01:00Z,News,cross
47,obama,2009-01-19T23:01:00Z,News,gold
47,obama,2009-01-19T23:01:00Z,News,faintly
47,obama,2009-01-19T23:01:00Z,News,passing
47,obama,2009-01-19T23:01:00Z,News,history
47,obama,2009-01-19T23:01:00Z,News,government
47,obama,2009-01-19T23:01:00Z,News,people
47,obama,2009-01-19T23:01:00Z,News,people
47,obama,2009-01-19T23:01:00Z,News,people
47,obama,2009-01-19T23:01:00Z,News,perish
47,obama,2009-01-19T23:01:00Z,News,earth
47,obama,2009-01-19T23:01:00Z,News,country
47,obama,2009-01-19T23:01:00Z,News,country
47,obama,2009-01-19T23:01:00Z,News,churchill
47,obama,2009-01-19T23:01:00Z,News,passes
47,obama,2009-01-19T23:01:00Z,News,memory
47,obama,2009-01-19T23:01:00Z,News,test
47,obama,2009-01-19T23:01:00Z,News,britain
47,obama,2009-01-19T23:01:00Z,News,remember
47,obama,2009-01-19T23:01:00Z,News,speeches
47,obama,2009-01-19T23:01:00Z,News,pantheonised
47,obama,2009-01-19T23:01:00Z,News,orators
47,obama,2009-01-19T23:01:00Z,News,charles
47,obama,2009-01-19T23:01:00Z,News,james
47,obama,2009-01-19T23:01:00Z,News,fox
47,obama,2009-01-19T23:01:00Z,News,gladstone
47,obama,2009-01-19T23:01:00Z,News,lloyd
47,obama,2009-01-19T23:01:00Z,News,george
47,obama,2009-01-19T23:01:00Z,News,bevan
47,obama,2009-01-19T23:01:00Z,News,surprise
47,obama,2009-01-19T23:01:00Z,News,past
47,obama,2009-01-19T23:01:00Z,News,campaign
47,obama,2009-01-19T23:01:00Z,News,resurrection
47,obama,2009-01-19T23:01:00Z,News,power
47,obama,2009-01-19T23:01:00Z,News,word
47,obama,2009-01-19T23:01:00Z,News,electricity
47,obama,2009-01-19T23:01:00Z,News,generated
47,obama,2009-01-19T23:01:00Z,News,multiplied
47,obama,2009-01-19T23:01:00Z,News,amplified
47,obama,2009-01-19T23:01:00Z,News,web
47,obama,2009-01-19T23:01:00Z,News,conflict
47,obama,2009-01-19T23:01:00Z,News,hard
47,obama,2009-01-19T23:01:00Z,News,ground
47,obama,2009-01-19T23:01:00Z,News,game
47,obama,2009-01-19T23:01:00Z,News,putting
47,obama,2009-01-19T23:01:00Z,News,feet
47,obama,2009-01-19T23:01:00Z,News,streets
47,obama,2009-01-19T23:01:00Z,News,fuel
47,obama,2009-01-19T23:01:00Z,News,mobilisation
47,obama,2009-01-19T23:01:00Z,News,telling
47,obama,2009-01-19T23:01:00Z,News,moment
47,obama,2009-01-19T23:01:00Z,News,television
47,obama,2009-01-19T23:01:00Z,News,debates
47,obama,2009-01-19T23:01:00Z,News,hillary
47,obama,2009-01-19T23:01:00Z,News,clinton
47,obama,2009-01-19T23:01:00Z,News,characterise
47,obama,2009-01-19T23:01:00Z,News,glib
47,obama,2009-01-19T23:01:00Z,News,ultimately
47,obama,2009-01-19T23:01:00Z,News,empty
47,obama,2009-01-19T23:01:00Z,News,wordsmith
47,obama,2009-01-19T23:01:00Z,News,record
47,obama,2009-01-19T23:01:00Z,News,concrete
